Module	Section	Sample Name	Source
Salmon	all_sections	covid.450.0.84_sel.align.gencode.v38.salmon.v1.6.0.sidx_2021-12-16-22.28.43-PST	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.450.0.84/covid.450.0.84_sel.align.gencode.v38.salmon.v1.6.0.sidx_2021-12-16-22.28.43-PST/libParams/flenDist.txt
FastQC	all_sections	covid.381.0.80_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.381.0.80/covid.381.0.80_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.381.0.80_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.381.0.80/covid.381.0.80_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.396.0.68_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.396.0.68/covid.396.0.68_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.396.0.68_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.396.0.68/covid.396.0.68_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.400.0.56_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.400.0.56/covid.400.0.56_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.400.0.56_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.400.0.56/covid.400.0.56_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.411.0.75_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.411.0.75/covid.411.0.75_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.411.0.75_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.411.0.75/covid.411.0.75_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.412.0.64_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.412.0.64/covid.412.0.64_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.412.0.64_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.412.0.64/covid.412.0.64_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.426.0.80_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.426.0.80/covid.426.0.80_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.426.0.80_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.426.0.80/covid.426.0.80_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.427.0.80_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.427.0.80/covid.427.0.80_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.427.0.80_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.427.0.80/covid.427.0.80_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.432.0.58_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.432.0.58/covid.432.0.58_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.432.0.58_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.432.0.58/covid.432.0.58_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.440.0.60_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.440.0.60/covid.440.0.60_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.440.0.60_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.440.0.60/covid.440.0.60_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.441.0.64_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.441.0.64/covid.441.0.64_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.441.0.64_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.441.0.64/covid.441.0.64_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.442.0.61_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.442.0.61/covid.442.0.61_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.442.0.61_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.442.0.61/covid.442.0.61_output_reverse_paired_fastqc.zip
FastQC	all_sections	covid.450.0.84_output_forward_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.450.0.84/covid.450.0.84_output_forward_paired_fastqc.zip
FastQC	all_sections	covid.450.0.84_output_reverse_paired	/public/groups/kimlab/exRNA_disease_biomarkers/data/input_data/bioIvt_covid/covid.450.0.84/covid.450.0.84_output_reverse_paired_fastqc.zip
